run,tag,step,value,wall_time,event_file
mamba2-hybrid-v2,evaluation/comet,42,0.8362085819244385,1778611860.5812802,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,43,0.8355242609977722,1778612703.5271652,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,44,0.8363431096076965,1778613553.9316943,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,45,0.8379207849502563,1778614399.514026,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,46,0.8369811773300171,1778615244.3759754,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,47,0.8370012640953064,1778616085.243278,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,48,0.8375059962272644,1778616934.7224848,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,49,0.8390510678291321,1778617776.003854,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,50,0.8382951021194458,1778618626.5864844,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,51,0.839374840259552,1778619475.903958,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,52,0.8413917422294617,1778620323.2106738,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,53,0.8419652581214905,1778621168.4867985,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,54,0.8411505818367004,1778622021.7093065,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,55,0.8412503004074097,1778622865.3412707,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,56,0.8412866592407227,1778623705.7655234,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,57,0.841758668422699,1778624549.0758355,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,58,0.8419517278671265,1778625386.5935166,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,59,0.8425772786140442,1778626229.2592323,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,60,0.8404293656349182,1778627071.532867,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,61,0.8427016735076904,1778627920.249282,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,62,0.8427081108093262,1778628764.5198228,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,63,0.8428834080696106,1778629606.3272011,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,64,0.8433817028999329,1778630445.0282,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,65,0.8421337604522705,1778631291.6611083,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,66,0.842316746711731,1778632134.0404847,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,67,0.8441391587257385,1778632985.4871259,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,68,0.8424814939498901,1778633836.4446507,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,69,0.8436576724052429,1778634677.2994056,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,70,0.8434504270553589,1778635522.234115,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,71,0.8440980911254883,1778636365.7445083,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,72,0.845515251159668,1778637213.6515253,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,73,0.844251811504364,1778638057.4606268,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,74,0.8443629145622253,1778638901.5924215,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,75,0.8447513580322266,1778639753.9142497,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,76,0.8444167971611023,1778640596.340211,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,77,0.8447458744049072,1778641437.9506202,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,78,0.8450782299041748,1778642276.3376374,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,79,0.8459147214889526,1778643118.882581,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,80,0.8450295329093933,1778643961.2076938,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,81,0.8471860885620117,1778644802.18334,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,82,0.8467385172843933,1778645650.984273,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,83,0.8485146760940552,1778646502.6662745,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,84,0.8465924263000488,1778647353.10167,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,85,0.8474739193916321,1778648197.9399757,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,86,0.8475641012191772,1778649038.4518259,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,87,0.8463123440742493,1778649880.2763157,events.out.tfevents.1778575311.dae0047728d7.33889.1
