run,tag,step,value,wall_time,event_file
mamba-decoder-v1,evaluation/loss,9,3.9134538173675537,1777338267.2710543,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,10,3.8443450927734375,1777338510.28976,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,11,3.7951807975769043,1777338767.8777177,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,12,3.7510204315185547,1777339010.8871143,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,13,3.7091057300567627,1777339257.8080394,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,14,3.6688663959503174,1777339505.0173447,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,15,3.64294695854187,1777339747.5923176,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,16,3.6132681369781494,1777339989.9209335,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,17,3.5942389965057373,1777340233.0835807,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,18,3.5639736652374268,1777340478.0994956,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,19,3.54638671875,1777340724.807423,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,20,3.5284264087677,1777340970.3385248,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,21,3.49961256980896,1777341216.9648008,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,22,3.4856433868408203,1777341460.264143,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,23,3.472018241882324,1777341705.6974494,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,24,3.4552502632141113,1777341951.8807433,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,25,3.438369035720825,1777342196.1010633,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,26,3.430795669555664,1777342439.9678462,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,27,3.4140827655792236,1777342687.6844158,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,28,3.4042882919311523,1777342931.7515187,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,29,3.3973233699798584,1777343176.4295876,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,30,3.3847784996032715,1777343420.9239347,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,31,3.383824586868286,1777343664.766039,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,32,3.372576951980591,1777343909.28771,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,33,3.371168851852417,1777344154.6589751,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,34,3.3664331436157227,1777344397.55636,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,35,3.362030029296875,1777344642.2025995,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,36,3.359354019165039,1777344888.1676202,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,37,3.3568432331085205,1777345131.7863166,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,38,3.3534250259399414,1777345377.6232963,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,39,3.3535561561584473,1777345621.5094075,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v1,evaluation/loss,40,3.3533453941345215,1777345865.9448636,events.out.tfevents.1777336048.432cbf08976a.26362.1
mamba-decoder-v2,evaluation/loss,1,5.611961841583252,1777338940.532348,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,2,5.178659915924072,1777339257.8333507,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,3,4.780722141265869,1777339569.1309783,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,4,4.473351001739502,1777339876.8723402,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,5,4.234139442443848,1777340189.5501769,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,6,4.07307767868042,1777340501.4916685,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,7,3.954413652420044,1777340812.7030766,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,8,3.8576979637145996,1777341126.8080468,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,9,3.7984018325805664,1777341431.8790267,events.out.tfevents.1777338621.432cbf08976a.27190.1
